status,card_present_flag,txn_description,balance,gender,age,merchant_state,extraction,amount,movement
posted,,PAY/SALARY,1132.66,M,38,,2018-08-14T17:00:00.000+0000,1002.13,credit
posted,,PAY/SALARY,19822.38,F,38,,2018-08-14T17:00:00.000+0000,1541.12,credit
posted,,PAY/SALARY,1154.57,M,20,,2018-08-14T17:00:00.000+0000,1099.7,credit
posted,,PAY/SALARY,2434.38,F,47,,2018-08-14T17:00:00.000+0000,1272.47,credit
posted,,INTER BANK,1723.49,M,42,,2018-08-14T17:00:00.000+0000,20,debit
posted,,PAY/SALARY,1823.78,M,23,,2018-08-14T17:00:00.000+0000,982.71,credit
authorized,1,POS,2085.82,F,24,VIC,2018-08-14T17:08:31.000+0000,7.03,debit
authorized,0,POS,1960.64,F,40,NSW,2018-08-14T17:41:18.000+0000,13.8,debit
authorized,1,POS,2010.96,F,27,NSW,2018-08-14T17:57:42.000+0000,6.86,debit
posted,,PAYMENT,15751.73,F,46,,2018-08-14T18:00:00.000+0000,45,debit
posted,,INTER BANK,31514.39,M,38,,2018-08-14T18:00:00.000+0000,29,debit
posted,,PAYMENT,189957.01,F,40,,2018-08-14T18:00:00.000+0000,29,debit
authorized,1,SALES-POS,3265.55,F,40,SA,2018-08-14T18:28:39.000+0000,6.05,debit
posted,,PAYMENT,5562.68,M,26,,2018-08-14T19:00:00.000+0000,149,debit
authorized,1,SALES-POS,53956.42,M,40,NSW,2018-08-14T19:01:21.000+0000,81.77,debit
authorized,1,POS,59494.1,M,33,VIC,2018-08-14T19:46:49.000+0000,33.29,debit
posted,,PAYMENT,3155.5,M,52,,2018-08-14T20:00:00.000+0000,20,debit
posted,,PAYMENT,6073.81,M,39,,2018-08-14T20:00:00.000+0000,34,debit
posted,,INTER BANK,411.32,M,30,,2018-08-14T20:00:00.000+0000,78,debit
authorized,0,POS,7727.78,M,35,SA,2018-08-14T20:10:29.000+0000,19.67,debit
authorized,0,SALES-POS,59342.13,M,33,SA,2018-08-14T20:35:29.000+0000,151.97,debit
authorized,0,POS,189869.21,F,40,VIC,2018-08-14T21:00:26.000+0000,87.8,debit
authorized,1,POS,8352.76,M,28,VIC,2018-08-14T21:22:39.000+0000,30.44,debit
authorized,0,SALES-POS,2306.44,M,27,VIC,2018-08-14T21:44:53.000+0000,23.41,debit
authorized,1,SALES-POS,2638.42,M,28,WA,2018-08-14T22:11:25.000+0000,8.19,debit
authorized,1,SALES-POS,5894.15,M,39,NSW,2018-08-14T22:47:08.000+0000,179.66,debit
posted,,PAYMENT,1638.42,M,22,,2018-08-14T23:00:00.000+0000,40,debit
posted,,PAYMENT,2974.7,F,19,,2018-08-14T23:00:00.000+0000,123,debit
authorized,1,SALES-POS,1160.39,F,25,WA,2018-08-14T23:23:42.000+0000,15.56,debit
authorized,1,SALES-POS,3275.84,M,20,NSW,2018-08-15T00:01:14.000+0000,13.24,debit
authorized,1,POS,106080.59,M,42,QLD,2018-08-15T01:24:05.000+0000,62.99,debit
authorized,0,POS,106049.41,M,42,QLD,2018-08-15T01:46:49.000+0000,31.18,debit
authorized,1,POS,2086.38,F,21,NT,2018-08-15T02:41:59.000+0000,15.78,debit
authorized,1,POS,1919.82,F,40,QLD,2018-08-15T04:23:01.000+0000,40.82,debit
authorized,0,POS,105941.99,M,42,NSW,2018-08-15T04:53:19.000+0000,107.42,debit
posted,,INTER BANK,4392.74,M,40,,2018-08-15T06:00:00.000+0000,21,debit
posted,,PAYMENT,6524.71,M,19,,2018-08-15T06:00:00.000+0000,27,debit
posted,,PAYMENT,3210.18,M,25,,2018-08-15T06:00:00.000+0000,172,debit
posted,,PAYMENT,147.66,F,43,,2018-08-15T06:00:00.000+0000,29,debit
posted,,INTER BANK,49920.66,M,38,,2018-08-15T06:00:00.000+0000,195,debit
posted,,INTER BANK,6820.92,M,23,,2018-08-15T07:00:00.000+0000,25,debit
posted,,INTER BANK,4870.61,M,43,,2018-08-15T07:00:00.000+0000,39,debit
authorized,1,SALES-POS,105851.99,M,42,QLD,2018-08-15T07:38:27.000+0000,90,debit
posted,,INTER BANK,2746.83,F,20,,2018-08-15T08:00:00.000+0000,107,debit
posted,,INTER BANK,260138.9,M,46,,2018-08-15T08:00:00.000+0000,22,debit
posted,,PAYMENT,4621.76,F,26,,2018-08-15T08:00:00.000+0000,55,debit
posted,,PAYMENT,2376.38,F,47,,2018-08-15T08:00:00.000+0000,58,debit
authorized,1,SALES-POS,3246.65,F,40,SA,2018-08-15T08:04:16.000+0000,18.9,debit
authorized,1,SALES-POS,2072.11,F,21,NT,2018-08-15T08:23:41.000+0000,14.27,debit
authorized,1,POS,2894.58,F,19,VIC,2018-08-15T08:33:23.000+0000,80.12,debit
authorized,1,POS,2992.53,M,20,NSW,2018-08-15T08:52:48.000+0000,283.31,debit
posted,,INTER BANK,3651.25,F,39,,2018-08-15T09:00:00.000+0000,25,debit
posted,,PAYMENT,1930.12,M,31,,2018-08-15T09:00:00.000+0000,36,debit
authorized,1,SALES-POS,16766.39,M,24,VIC,2018-08-15T09:01:03.000+0000,20.44,debit
authorized,1,SALES-POS,4306.76,F,19,VIC,2018-08-15T09:05:06.000+0000,41.84,debit
authorized,1,POS,2576.87,M,28,VIC,2018-08-15T09:09:08.000+0000,61.55,debit
authorized,0,POS,2253.73,F,20,NSW,2018-08-15T09:13:11.000+0000,42.53,debit
authorized,1,SALES-POS,2886.49,F,19,VIC,2018-08-15T09:17:14.000+0000,8.09,debit
authorized,0,SALES-POS,2561.52,M,28,VIC,2018-08-15T09:25:20.000+0000,15.35,debit
authorized,0,POS,2070.4,F,21,NT,2018-08-15T09:29:23.000+0000,1.71,debit
authorized,1,SALES-POS,4132.98,M,29,NSW,2018-08-15T09:33:26.000+0000,29.76,debit
authorized,1,SALES-POS,4116.7,M,29,NSW,2018-08-15T09:41:32.000+0000,16.28,debit
authorized,1,SALES-POS,42269.53,M,22,VIC,2018-08-15T09:45:35.000+0000,16.78,debit
authorized,1,SALES-POS,1148.02,F,25,NSW,2018-08-15T09:49:38.000+0000,12.37,debit
authorized,1,POS,1953.6,M,22,NSW,2018-08-15T09:53:41.000+0000,55.76,debit
posted,,PAYMENT,1887.82,F,40,,2018-08-15T10:00:00.000+0000,32,debit
posted,,INTER BANK,2199.01,F,20,,2018-08-15T10:00:00.000+0000,39,debit
posted,,PAYMENT,2130.96,M,22,,2018-08-15T10:00:00.000+0000,34,debit
posted,,PAYMENT,4720.61,M,43,,2018-08-15T10:00:00.000+0000,150,debit
posted,,PAYMENT,2277.44,M,27,,2018-08-15T10:00:00.000+0000,29,debit
posted,,PAYMENT,2212.53,M,21,,2018-08-15T10:00:00.000+0000,30,debit
authorized,1,POS,1036.66,F,64,TAS,2018-08-15T10:05:51.000+0000,30.24,debit
authorized,1,POS,2076.66,F,24,VIC,2018-08-15T10:19:11.000+0000,9.16,debit
authorized,0,SALES-POS,1817.37,M,23,NSW,2018-08-15T10:32:31.000+0000,6.41,debit
authorized,1,SALES-POS,8289.92,M,28,TAS,2018-08-15T10:45:51.000+0000,62.84,debit
authorized,1,POS,2238.01,F,20,VIC,2018-08-15T10:59:11.000+0000,15.72,debit
posted,,PAY/SALARY,10724.87,M,23,,2018-08-15T11:00:00.000+0000,3903.95,credit
authorized,0,SALES-POS,2553.93,M,28,VIC,2018-08-15T11:06:37.000+0000,7.59,debit
authorized,0,POS,42253.28,M,22,SA,2018-08-15T11:13:39.000+0000,16.25,debit
authorized,1,SALES-POS,2178.37,F,20,NSW,2018-08-15T11:20:42.000+0000,20.64,debit
authorized,1,POS,2063.16,F,21,NT,2018-08-15T11:27:44.000+0000,7.24,debit
authorized,1,SALES-POS,1292.6,F,18,NSW,2018-08-15T11:34:47.000+0000,39.31,debit
authorized,1,POS,42149.67,M,22,NSW,2018-08-15T11:41:49.000+0000,103.61,debit
authorized,1,SALES-POS,2532.01,M,28,SA,2018-08-15T11:48:52.000+0000,21.92,debit
authorized,1,POS,1136.9,F,25,WA,2018-08-15T11:55:54.000+0000,11.12,debit
posted,,PAY/SALARY,4644.04,F,23,,2018-08-15T12:00:00.000+0000,1626.48,credit
posted,,PAYMENT,4575.76,F,26,,2018-08-15T12:00:00.000+0000,46,debit
posted,,INTER BANK,1953.96,F,27,,2018-08-15T12:00:00.000+0000,57,debit
posted,,PAY/SALARY,4475.72,M,22,,2018-08-15T12:00:00.000+0000,983.36,credit
authorized,1,SALES-POS,2162.51,F,20,NSW,2018-08-15T12:07:29.000+0000,15.86,debit
authorized,1,POS,1120.92,F,25,WA,2018-08-15T12:25:21.000+0000,15.98,debit
authorized,1,SALES-POS,1943.72,M,22,NSW,2018-08-15T12:43:12.000+0000,9.88,debit
posted,,PAY/SALARY,2713.59,M,24,,2018-08-15T13:00:00.000+0000,1408.08,credit
posted,,INTER BANK,1206.96,M,25,,2018-08-15T13:00:00.000+0000,26,debit
posted,,PAY/SALARY,1215.7,F,43,,2018-08-15T13:00:00.000+0000,1068.04,credit
authorized,1,SALES-POS,42094.12,M,22,VIC,2018-08-15T13:01:07.000+0000,55.55,debit
authorized,1,SALES-POS,1624.48,F,35,NSW,2018-08-15T13:19:59.000+0000,41,debit
authorized,1,SALES-POS,5038.9,M,19,WA,2018-08-15T13:38:52.000+0000,15.94,debit
authorized,1,POS,189829.05,F,40,QLD,2018-08-15T13:57:44.000+0000,40.16,debit
posted,,PAY/SALARY,1440.22,F,26,,2018-08-15T14:00:00.000+0000,1013.67,credit
posted,,PAYMENT,4060.7,M,29,,2018-08-15T14:00:00.000+0000,56,debit
authorized,1,SALES-POS,53937.24,M,40,WA,2018-08-15T14:08:13.000+0000,19.18,debit
authorized,1,POS,1989.39,F,24,ACT,2018-08-15T14:17:34.000+0000,87.27,debit
authorized,1,POS,2178.59,M,21,VIC,2018-08-15T14:26:54.000+0000,33.94,debit
authorized,1,POS,42065.08,M,22,VIC,2018-08-15T14:36:15.000+0000,29.04,debit
authorized,0,POS,1928.13,M,22,NSW,2018-08-15T14:45:36.000+0000,15.59,debit
authorized,1,SALES-POS,402.4,M,30,QLD,2018-08-15T14:54:57.000+0000,8.92,debit
posted,,PAYMENT,1256.6,F,18,,2018-08-15T15:00:00.000+0000,36,debit
posted,,PAY/SALARY,8754.76,F,39,,2018-08-15T15:00:00.000+0000,5103.51,credit
posted,,PAYMENT,3922.7,M,29,,2018-08-15T15:00:00.000+0000,138,debit
posted,,PAYMENT,31479.39,M,38,,2018-08-15T15:00:00.000+0000,35,debit
authorized,0,POS,1143.45,M,25,VIC,2018-08-15T15:02:48.000+0000,63.51,debit
authorized,0,POS,4184.19,M,40,NSW,2018-08-15T15:08:54.000+0000,208.55,debit
authorized,0,SALES-POS,4.4,F,43,VIC,2018-08-15T15:14:59.000+0000,8.14,debit
authorized,1,POS,2848.05,F,34,NSW,2018-08-15T15:21:05.000+0000,45.85,debit
authorized,1,SALES-POS,4129.5,F,19,WA,2018-08-15T15:27:11.000+0000,28.16,debit
authorized,0,SALES-POS,4162.11,M,40,NSW,2018-08-15T15:33:17.000+0000,22.08,debit
authorized,1,SALES-POS,4642.77,M,43,SA,2018-08-15T15:39:23.000+0000,77.84,debit
authorized,1,POS,2856.91,F,19,VIC,2018-08-15T15:45:29.000+0000,29.58,debit
authorized,1,POS,1432.52,F,26,QLD,2018-08-15T15:51:35.000+0000,7.7,debit
authorized,0,POS,1424.81,F,26,QLD,2018-08-15T15:57:40.000+0000,7.71,debit
posted,,PAYMENT,5588.84,M,21,,2018-08-15T16:00:00.000+0000,55,debit
posted,,PAY/SALARY,19199.85,F,34,,2018-08-15T16:00:00.000+0000,3903.73,credit
posted,,PAYMENT,2127.51,F,20,,2018-08-15T16:00:00.000+0000,35,debit
posted,,PAY/SALARY,2178.57,M,26,,2018-08-15T16:00:00.000+0000,1098.91,credit
posted,,PAYMENT,1235.56,F,18,,2018-08-15T16:00:00.000+0000,134,debit
posted,,PAY/SALARY,52568.04,M,38,,2018-08-15T16:00:00.000+0000,2647.38,credit
authorized,1,SALES-POS,4120.63,F,19,NSW,2018-08-15T16:10:19.000+0000,8.87,debit
authorized,1,POS,1407.06,F,26,QLD,2018-08-15T16:26:59.000+0000,17.75,debit
authorized,1,POS,2168.9,M,21,VIC,2018-08-15T16:43:39.000+0000,9.69,debit
posted,,PAY/SALARY,2869.72,F,30,,2018-08-15T17:00:00.000+0000,1158.15,credit
posted,,PAY/SALARY,3655.94,M,69,,2018-08-15T17:00:00.000+0000,1043.12,credit
posted,,PAYMENT,1605.42,M,22,,2018-08-15T17:00:00.000+0000,33,debit
posted,,PAY/SALARY,3523,F,20,,2018-08-15T17:00:00.000+0000,1395.49,credit
posted,,PAY/SALARY,8965.29,M,39,,2018-08-15T17:00:00.000+0000,3071.14,credit
posted,,PAYMENT,4525.76,F,26,,2018-08-15T17:00:00.000+0000,50,debit
authorized,1,SALES-POS,1602.21,F,35,NSW,2018-08-15T17:00:12.000+0000,22.27,debit
authorized,1,POS,8720.61,F,39,NSW,2018-08-15T17:10:37.000+0000,34.15,debit
authorized,1,SALES-POS,1913.67,M,22,NSW,2018-08-15T17:21:02.000+0000,14.46,debit
authorized,0,SALES-POS,3294.52,F,30,NSW,2018-08-15T17:31:27.000+0000,23.27,debit
authorized,1,POS,3833.37,M,29,QLD,2018-08-15T17:41:52.000+0000,89.33,debit
authorized,1,POS,1379.87,F,26,NSW,2018-08-15T17:52:17.000+0000,27.19,debit
posted,,INTER BANK,3277.89,M,44,,2018-08-15T18:00:00.000+0000,164,debit
posted,,PAYMENT,602.97,F,24,,2018-08-15T18:00:00.000+0000,46,debit
authorized,1,POS,1785.05,M,23,VIC,2018-08-15T18:06:29.000+0000,32.32,debit
authorized,1,SALES-POS,3165.83,F,40,SA,2018-08-15T18:31:29.000+0000,80.82,debit
authorized,1,POS,4144.69,M,40,NSW,2018-08-15T18:56:29.000+0000,17.42,debit
posted,,PAYMENT,8917.29,M,39,,2018-08-15T19:00:00.000+0000,48,debit
authorized,1,POS,2152.72,M,21,VIC,2018-08-15T19:08:57.000+0000,16.18,debit
authorized,1,POS,376.91,M,30,QLD,2018-08-15T19:19:22.000+0000,25.49,debit
authorized,1,POS,1138.16,M,20,VIC,2018-08-15T19:29:47.000+0000,16.41,debit
authorized,1,POS,59323.66,M,33,VIC,2018-08-15T19:40:12.000+0000,18.47,debit
authorized,1,SALES-POS,42039.38,M,22,SA,2018-08-15T19:50:37.000+0000,25.7,debit
posted,,PAYMENT,6507.71,M,19,,2018-08-15T20:00:00.000+0000,17,debit
posted,,PAYMENT,4611.04,F,23,,2018-08-15T20:00:00.000+0000,33,debit
posted,,INTER BANK,1920.96,F,27,,2018-08-15T20:00:00.000+0000,33,debit
posted,,PHONE BANK,34756.92,M,42,,2018-08-15T20:00:00.000+0000,36,debit
authorized,0,SALES-POS,3512.5,F,20,NSW,2018-08-15T20:02:33.000+0000,10.5,debit
authorized,0,POS,8244.38,M,28,VIC,2018-08-15T20:28:12.000+0000,45.54,debit
authorized,1,SALES-POS,346.58,M,30,QLD,2018-08-15T20:53:50.000+0000,30.33,debit
posted,,INTER BANK,2988.11,F,41,,2018-08-15T21:00:00.000+0000,43,debit
posted,,PHONE BANK,2210.44,M,27,,2018-08-15T21:00:00.000+0000,67,debit
authorized,1,POS,2978.64,M,20,NSW,2018-08-15T21:34:30.000+0000,13.89,debit
posted,,PAYMENT,4087.63,F,19,,2018-08-15T22:00:00.000+0000,33,debit
authorized,1,SALES-POS,2574.36,F,30,SA,2018-08-15T22:20:35.000+0000,26.49,debit
authorized,0,SALES-POS,3159.78,F,40,SA,2018-08-15T22:49:59.000+0000,6.05,debit
posted,,PAYMENT,2149.57,M,26,,2018-08-15T23:00:00.000+0000,29,debit
posted,,PAYMENT,8885.29,M,39,,2018-08-15T23:00:00.000+0000,32,debit
posted,,PAYMENT,8583.61,F,39,,2018-08-15T23:00:00.000+0000,137,debit
posted,,PAYMENT,3794.37,M,29,,2018-08-15T23:00:00.000+0000,39,debit
authorized,1,SALES-POS,1980.01,F,24,VIC,2018-08-15T23:14:20.000+0000,9.38,debit
authorized,1,POS,59310.63,M,33,VIC,2018-08-15T23:36:05.000+0000,13.03,debit
authorized,1,POS,2140.26,M,21,TAS,2018-08-15T23:57:49.000+0000,12.46,debit
authorized,1,SALES-POS,4134.44,M,40,NSW,2018-08-17T00:01:14.000+0000,10.25,debit
authorized,0,SALES-POS,29470.71,F,43,VIC,2018-08-17T00:22:04.000+0000,64.5,debit
authorized,1,SALES-POS,2882.75,F,41,VIC,2018-08-17T00:42:54.000+0000,45.63,debit
authorized,1,SALES-POS,1256.01,F,26,NSW,2018-08-17T01:03:12.000+0000,35.91,debit
authorized,1,POS,1250.89,F,26,QLD,2018-08-17T01:21:04.000+0000,5.12,debit
authorized,1,SALES-POS,4398.81,M,22,NSW,2018-08-17T01:38:55.000+0000,17.94,debit
authorized,1,POS,4381.85,M,22,NSW,2018-08-17T01:56:47.000+0000,16.96,debit
posted,,INTER BANK,4037.44,M,40,,2018-08-17T02:00:00.000+0000,97,debit
posted,,PAYMENT,2804.79,M,31,,2018-08-17T02:00:00.000+0000,74,debit
posted,,INTER BANK,1780.15,F,24,,2018-08-17T02:00:00.000+0000,102,debit
posted,,PAYMENT,16707.14,M,24,,2018-08-17T03:00:00.000+0000,43,debit
authorized,1,POS,10378.28,M,23,NSW,2018-08-17T03:02:29.000+0000,47.49,debit
posted,,PAYMENT,4586.26,M,43,,2018-08-17T04:00:00.000+0000,23,debit
posted,,PAYMENT,4047.63,F,19,,2018-08-17T04:00:00.000+0000,40,debit
authorized,1,POS,18921.91,F,34,NSW,2018-08-17T04:01:51.000+0000,12.49,debit
authorized,1,SALES-POS,16698.22,M,24,QLD,2018-08-17T04:25:06.000+0000,8.92,debit
authorized,0,SALES-POS,2456.46,F,30,NSW,2018-08-17T04:48:22.000+0000,38.94,debit
posted,,PAYMENT,32911.16,M,28,,2018-08-17T05:00:00.000+0000,65,debit
authorized,1,SALES-POS,4020.15,M,40,NSW,2018-08-17T05:21:44.000+0000,17.29,debit
posted,,PAYMENT,3372.04,M,44,,2018-08-17T06:00:00.000+0000,197,debit
posted,,PAYMENT,3182.18,M,25,,2018-08-17T06:00:00.000+0000,28,debit
posted,,PAYMENT,3289.55,F,21,,2018-08-17T06:00:00.000+0000,28,debit
authorized,0,SALES-POS,10363.1,M,23,NSW,2018-08-17T06:05:42.000+0000,15.18,debit
authorized,1,POS,6858.54,M,26,VIC,2018-08-17T06:53:19.000+0000,16.55,debit
posted,,PAYMENT,10266.1,M,23,,2018-08-17T07:00:00.000+0000,97,debit
posted,,PAYMENT,52632.71,M,19,,2018-08-17T07:00:00.000+0000,151,debit
posted,,PAYMENT,4525.86,M,43,,2018-08-17T07:00:00.000+0000,17,debit
authorized,1,SALES-POS,4542.86,M,43,VIC,2018-08-17T07:29:39.000+0000,43.4,debit
authorized,1,SALES-POS,1632.34,M,23,NSW,2018-08-17T08:01:07.000+0000,16.08,debit
authorized,1,POS,1245.75,F,26,QLD,2018-08-17T08:19:48.000+0000,5.14,debit
authorized,1,SALES-POS,1763.06,F,24,SA,2018-08-17T08:29:09.000+0000,17.09,debit
authorized,1,SALES-POS,4346.47,M,22,NSW,2018-08-17T08:38:30.000+0000,35.38,debit
authorized,1,POS,6838.89,M,26,VIC,2018-08-17T08:47:51.000+0000,19.65,debit
authorized,1,SALES-POS,4483.08,M,43,VIC,2018-08-17T08:57:11.000+0000,42.78,debit
authorized,1,SALES-POS,1092.84,M,20,VIC,2018-08-17T09:04:29.000+0000,8.61,debit
authorized,1,POS,1229.61,F,53,QLD,2018-08-17T09:10:53.000+0000,45.43,debit
authorized,1,SALES-POS,964.22,F,64,NSW,2018-08-17T09:17:18.000+0000,17.19,debit
authorized,0,SALES-POS,1540.5,M,22,QLD,2018-08-17T09:23:43.000+0000,17.42,debit
authorized,1,POS,1618.51,M,23,NSW,2018-08-17T09:30:07.000+0000,13.83,debit
authorized,0,POS,3429.33,F,20,NSW,2018-08-17T09:36:32.000+0000,10.81,debit
authorized,1,POS,4413.84,M,43,VIC,2018-08-17T09:42:56.000+0000,69.24,debit
authorized,1,POS,18918.25,F,34,SA,2018-08-17T09:49:21.000+0000,3.66,debit
authorized,1,POS,10251.86,M,23,NSW,2018-08-17T09:55:46.000+0000,14.24,debit
posted,,PAYMENT,59064.23,M,33,,2018-08-17T10:00:00.000+0000,50,debit
authorized,1,SALES-POS,1733.72,F,24,VIC,2018-08-17T10:06:47.000+0000,29.34,debit
authorized,1,SALES-POS,10207.37,M,23,VIC,2018-08-17T10:26:47.000+0000,44.49,debit
authorized,1,POS,8460.57,F,39,SA,2018-08-17T10:46:47.000+0000,27.29,debit
posted,,INTER BANK,1806.69,F,21,,2018-08-17T11:00:00.000+0000,66,debit
posted,,PAYMENT,2849.75,F,41,,2018-08-17T11:00:00.000+0000,33,debit
posted,,INTER BANK,1616.76,F,43,,2018-08-17T11:00:00.000+0000,18,debit
posted,,PAY/SALARY,33238.34,M,38,,2018-08-17T11:00:00.000+0000,1880.95,credit
authorized,0,SALES-POS,3397.57,F,20,NSW,2018-08-17T11:02:29.000+0000,31.76,debit
authorized,1,SALES-POS,1899.2,F,27,NSW,2018-08-17T11:09:51.000+0000,21.76,debit
authorized,1,SALES-POS,4757.04,M,35,QLD,2018-08-17T11:17:12.000+0000,75,debit
authorized,1,SALES-POS,2412.86,F,30,ACT,2018-08-17T11:24:33.000+0000,43.6,debit
authorized,0,SALES-POS,594.03,F,24,WA,2018-08-17T11:31:54.000+0000,8.94,debit
authorized,1,SALES-POS,10182.11,M,23,NSW,2018-08-17T11:39:15.000+0000,25.26,debit
authorized,1,POS,16666.09,M,24,QLD,2018-08-17T11:46:37.000+0000,32.13,debit
authorized,0,POS,30487.4,M,21,VIC,2018-08-17T11:53:58.000+0000,54.98,debit
posted,,PAYMENT,18902.25,F,34,,2018-08-17T12:00:00.000+0000,16,debit
posted,,PAY/SALARY,3885.62,F,20,,2018-08-17T12:00:00.000+0000,1138.79,credit
posted,,PAY/SALARY,2173.88,M,37,,2018-08-17T12:00:00.000+0000,917.45,credit
authorized,1,POS,3281.49,F,21,NSW,2018-08-17T12:03:03.000+0000,8.06,debit
authorized,1,SALES-POS,10164.84,M,23,NSW,2018-08-17T12:19:59.000+0000,17.27,debit
authorized,1,POS,3274.21,F,21,WA,2018-08-17T12:36:56.000+0000,7.28,debit
authorized,1,SALES-POS,1719.41,F,24,VIC,2018-08-17T12:53:53.000+0000,14.31,debit
posted,,PAY/SALARY,3830.37,F,21,,2018-08-17T13:00:00.000+0000,2023.68,credit
posted,,PAY/SALARY,6941.28,M,52,,2018-08-17T13:00:00.000+0000,3785.78,credit
posted,,PAY/SALARY,1540.22,F,64,,2018-08-17T13:00:00.000+0000,576,credit
posted,,PAY/SALARY,2300.25,F,25,,2018-08-17T13:00:00.000+0000,1225.33,credit
posted,,PHONE BANK,8283.57,F,39,,2018-08-17T13:00:00.000+0000,177,debit
posted,,PAY/SALARY,5075.31,F,40,,2018-08-17T13:00:00.000+0000,1946.57,credit
posted,,PAYMENT,1995.16,F,21,,2018-08-17T13:00:00.000+0000,29,debit
posted,,PAYMENT,52337.69,M,38,,2018-08-17T13:00:00.000+0000,178,debit
authorized,1,SALES-POS,10107.49,M,23,VIC,2018-08-17T13:11:25.000+0000,57.35,debit
authorized,1,SALES-POS,18885.74,F,34,WA,2018-08-17T13:29:17.000+0000,16.51,debit
authorized,1,POS,30470.77,M,21,VIC,2018-08-17T13:47:08.000+0000,16.63,debit
posted,,PAYMENT,15729.73,F,46,,2018-08-17T14:00:00.000+0000,22,debit
posted,,PAYMENT,53850.24,M,40,,2018-08-17T14:00:00.000+0000,40,debit
posted,,PAY/SALARY,26639.12,F,50,,2018-08-17T14:00:00.000+0000,1436.98,credit
posted,,PAYMENT,1593.49,M,42,,2018-08-17T14:00:00.000+0000,130,debit
authorized,1,POS,3267.84,F,21,WA,2018-08-17T14:02:18.000+0000,6.37,debit
authorized,1,POS,4754.41,M,35,QLD,2018-08-17T14:10:34.000+0000,2.63,debit
authorized,1,SALES-POS,2099.47,F,35,NSW,2018-08-17T14:18:50.000+0000,228.06,debit
authorized,1,SALES-POS,8254.16,F,39,NSW,2018-08-17T14:27:06.000+0000,29.41,debit
authorized,1,POS,1096.33,M,25,QLD,2018-08-17T14:35:22.000+0000,6.4,debit
authorized,1,SALES-POS,991.28,M,20,VIC,2018-08-17T14:43:38.000+0000,101.56,debit
authorized,1,POS,8282.84,M,38,VIC,2018-08-17T14:51:54.000+0000,8.45,debit
posted,,PAY/SALARY,2503.1,M,38,,2018-08-17T15:00:00.000+0000,2500,credit
posted,,PAY/SALARY,5003.1,M,38,,2018-08-17T15:00:00.000+0000,2500,credit
posted,,INTER BANK,3306.57,F,20,,2018-08-17T15:00:00.000+0000,91,debit
posted,,PAY/SALARY,4739.35,F,27,,2018-08-17T15:00:00.000+0000,2840.15,credit
posted,,INTER BANK,2383.08,F,34,,2018-08-17T15:00:00.000+0000,110,debit
authorized,0,POS,2664.75,F,34,NSW,2018-08-17T15:00:09.000+0000,40.3,debit
authorized,1,POS,552.13,F,24,WA,2018-08-17T15:08:21.000+0000,41.9,debit
authorized,1,SALES-POS,895.61,M,20,VIC,2018-08-17T15:16:33.000+0000,95.67,debit
authorized,1,POS,29442.36,F,43,VIC,2018-08-17T15:24:45.000+0000,28.35,debit
authorized,1,SALES-POS,697.11,M,20,NSW,2018-08-17T15:32:57.000+0000,198.5,debit
authorized,1,SALES-POS,1101.54,F,18,NSW,2018-08-17T15:41:08.000+0000,134.02,debit
authorized,1,POS,2942.01,M,20,NSW,2018-08-17T15:49:20.000+0000,12.63,debit
authorized,1,SALES-POS,4994.31,M,19,WA,2018-08-17T15:57:32.000+0000,10.86,debit
posted,,PAY/SALARY,6095.16,F,25,,2018-08-17T16:00:00.000+0000,2282.36,credit
posted,,PAYMENT,3979.15,M,40,,2018-08-17T16:00:00.000+0000,41,debit
posted,,PAY/SALARY,32030.97,M,21,,2018-08-17T16:00:00.000+0000,1560.2,credit
posted,,PAYMENT,32868.16,M,28,,2018-08-17T16:00:00.000+0000,43,debit
posted,,PAYMENT,525.13,F,24,,2018-08-17T16:00:00.000+0000,27,debit
authorized,1,POS,1060.24,F,18,QLD,2018-08-17T16:11:06.000+0000,41.3,debit
authorized,0,SALES-POS,3530.18,M,69,VIC,2018-08-17T16:26:59.000+0000,23.36,debit
authorized,1,SALES-POS,9274.18,M,20,ACT,2018-08-17T16:42:51.000+0000,22.12,debit
authorized,0,SALES-POS,4972.16,M,38,SA,2018-08-17T16:58:43.000+0000,30.94,debit
posted,,PAYMENT,2505.75,F,34,,2018-08-17T17:00:00.000+0000,159,debit
posted,,PAY/SALARY,4869.27,M,22,,2018-08-17T17:00:00.000+0000,3328.77,credit
posted,,PAYMENT,32785.16,M,28,,2018-08-17T17:00:00.000+0000,83,debit
posted,,PAY/SALARY,7299.17,M,35,,2018-08-17T17:00:00.000+0000,2544.76,credit
posted,,PAY/SALARY,3384.03,M,21,,2018-08-17T17:00:00.000+0000,2572.91,credit
authorized,1,SALES-POS,4958.42,M,38,SA,2018-08-17T17:09:23.000+0000,13.74,debit
authorized,1,POS,926.93,F,18,TAS,2018-08-17T17:19:35.000+0000,133.31,debit
authorized,1,SALES-POS,29438.15,F,43,VIC,2018-08-17T17:29:47.000+0000,4.21,debit
authorized,1,POS,3249.5,F,21,NSW,2018-08-17T17:39:59.000+0000,18.34,debit
authorized,1,POS,2388.23,F,30,SA,2018-08-17T17:50:12.000+0000,24.63,debit
posted,,INTER BANK,3797.37,F,21,,2018-08-17T18:00:00.000+0000,33,debit
posted,,PAYMENT,2619.59,M,24,,2018-08-17T18:00:00.000+0000,53,debit
